customer_id,source_customer_id,source_dataset,customer_full_name,customer_email,mapping_method,mapping_note
C000967,5727,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000968,5084,DataCo SMART Supply Chain,Edward Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000969,4164,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000970,11262,DataCo SMART Supply Chain,Laura Lopez,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000971,242,DataCo SMART Supply Chain,Mary Stein,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000972,8542,DataCo SMART Supply Chain,Jane Rich,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000973,12373,DataCo SMART Supply Chain,Mary Herman,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000974,2250,DataCo SMART Supply Chain,Amanda Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000975,9560,DataCo SMART Supply Chain,Mary Oneill,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000976,4199,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000977,625,DataCo SMART Supply Chain,Terry Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000978,11388,DataCo SMART Supply Chain,Mary Rangel,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000979,8628,DataCo SMART Supply Chain,Frances Meyer,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000980,639,DataCo SMART Supply Chain,Elizabeth Pittman,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000981,1092,DataCo SMART Supply Chain,George Garcia,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000982,3763,DataCo SMART Supply Chain,Mary Martinez,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000983,6969,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000984,7223,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000985,9260,DataCo SMART Supply Chain,Joyce Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000986,11668,DataCo SMART Supply Chain,Jean Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000987,9314,DataCo SMART Supply Chain,Olivia Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000988,11861,DataCo SMART Supply Chain,Brittany Bentley,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000989,192,DataCo SMART Supply Chain,Mary Hall,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000990,12253,DataCo SMART Supply Chain,Mary Chan,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000991,888,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000992,3235,DataCo SMART Supply Chain,Lori Baker,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000993,6740,DataCo SMART Supply Chain,Brian Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000994,10778,DataCo SMART Supply Chain,Mary Mercado,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000995,8125,DataCo SMART Supply Chain,Philip Robbins,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000996,11148,DataCo SMART Supply Chain,Lisa Keith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000997,4698,DataCo SMART Supply Chain,Mary Collier,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000998,8790,DataCo SMART Supply Chain,Mary Keller,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000999,620,DataCo SMART Supply Chain,Roger Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001000,9191,DataCo SMART Supply Chain,Marie Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001001,9273,DataCo SMART Supply Chain,Bobby Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001002,5481,DataCo SMART Supply Chain,Mary Hall,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001003,1715,DataCo SMART Supply Chain,Mary Henson,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001004,1494,DataCo SMART Supply Chain,Rebecca Ortiz,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001005,10457,DataCo SMART Supply Chain,Elizabeth Watkins,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001006,5298,DataCo SMART Supply Chain,Lisa Moore,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001007,8398,DataCo SMART Supply Chain,Mary Williams,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001008,9523,DataCo SMART Supply Chain,Dylan Jackson,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001009,10567,DataCo SMART Supply Chain,Diana Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001010,8220,DataCo SMART Supply Chain,Michael Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001011,3071,DataCo SMART Supply Chain,Mary Meadows,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001012,6573,DataCo SMART Supply Chain,Joseph Noble,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001013,8478,DataCo SMART Supply Chain,Mary Sweeney,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001014,10348,DataCo SMART Supply Chain,Alice Barnes,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001015,8817,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001016,4967,DataCo SMART Supply Chain,Mary Maldonado,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001017,1365,DataCo SMART Supply Chain,Evelyn Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001018,7787,DataCo SMART Supply Chain,Robert Christensen,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001019,10934,DataCo SMART Supply Chain,Tiffany Walker,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001020,11058,DataCo SMART Supply Chain,Charles Wright,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001021,10545,DataCo SMART Supply Chain,Kenneth Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001022,907,DataCo SMART Supply Chain,Samantha Kline,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001023,12038,DataCo SMART Supply Chain,Patricia Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001024,9517,DataCo SMART Supply Chain,Angela Vargas,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001025,9356,DataCo SMART Supply Chain,Nancy Johnson,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001026,4278,DataCo SMART Supply Chain,Andrew Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001027,7005,DataCo SMART Supply Chain,James Carpenter,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001028,10891,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001029,7980,DataCo SMART Supply Chain,Jennifer Ortiz,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001030,1990,DataCo SMART Supply Chain,Kathryn Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001031,6405,DataCo SMART Supply Chain,Mary Anderson,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001032,9990,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001033,3033,DataCo SMART Supply Chain,Kevin Larsen,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001034,326,DataCo SMART Supply Chain,Shirley Stafford,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001035,586,DataCo SMART Supply Chain,Patricia Jefferson,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001036,10765,DataCo SMART Supply Chain,Mary Byrd,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001037,254,DataCo SMART Supply Chain,Diana Hale,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001038,9607,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001039,12384,DataCo SMART Supply Chain,Raymond Berry,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001040,1624,DataCo SMART Supply Chain,Walter Huerta,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001041,7974,DataCo SMART Supply Chain,Mary Shaw,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001042,5878,DataCo SMART Supply Chain,Sharon Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001043,3580,DataCo SMART Supply Chain,Jessica Larson,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001044,3167,DataCo SMART Supply Chain,Janice Ward,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001045,9879,DataCo SMART Supply Chain,Linda Ibarra,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001046,9721,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001047,2334,DataCo SMART Supply Chain,Mary Morgan,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001048,10269,DataCo SMART Supply Chain,Mary Flowers,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001049,434,DataCo SMART Supply Chain,Michael Torres,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001050,4276,DataCo SMART Supply Chain,Jacqueline Page,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001051,10170,DataCo SMART Supply Chain,Mary Tyler,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001052,371,DataCo SMART Supply Chain,Adam Marquez,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001053,11677,DataCo SMART Supply Chain,Christine Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001054,3918,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001055,7757,DataCo SMART Supply Chain,Donna Davis,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001056,3678,DataCo SMART Supply Chain,Alice Castro,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001057,11306,DataCo SMART Supply Chain,Gerald Beasley,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001058,7771,DataCo SMART Supply Chain,Janice Jackson,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001059,1505,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001060,5024,DataCo SMART Supply Chain,Thomas Klein,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001061,1576,DataCo SMART Supply Chain,Dorothy Melton,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001062,4861,DataCo SMART Supply Chain,Rebecca Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001063,8233,DataCo SMART Supply Chain,Mary Hanna,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001064,11077,DataCo SMART Supply Chain,Andrew Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001065,5548,DataCo SMART Supply Chain,Michael Crawford,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001066,647,DataCo SMART Supply Chain,Mary Rios,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001067,6759,DataCo SMART Supply Chain,Matthew Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001068,9197,DataCo SMART Supply Chain,Mary Sutton,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001069,8217,DataCo SMART Supply Chain,Virginia Cantrell,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001070,4916,DataCo SMART Supply Chain,Larry Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001071,8365,DataCo SMART Supply Chain,Matthew Norman,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001072,10888,DataCo SMART Supply Chain,Mary Cline,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001073,9726,DataCo SMART Supply Chain,Steven Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001074,9074,DataCo SMART Supply Chain,Margaret Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001075,6571,DataCo SMART Supply Chain,Brenda Gonzalez,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001076,6746,DataCo SMART Supply Chain,Anthony Sanchez,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001077,5660,DataCo SMART Supply Chain,Mary Maldonado,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001078,4265,DataCo SMART Supply Chain,Debra Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001079,4190,DataCo SMART Supply Chain,Mary Martinez,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001080,2703,DataCo SMART Supply Chain,Kimberly Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001081,1670,DataCo SMART Supply Chain,Keith Callahan,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001082,1466,DataCo SMART Supply Chain,Stephen Cole,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001083,6788,DataCo SMART Supply Chain,Mary Allen,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001084,1532,DataCo SMART Supply Chain,Mary Bailey,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001085,3468,DataCo SMART Supply Chain,Mary Romero,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001086,4929,DataCo SMART Supply Chain,Janet Harvey,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001087,376,DataCo SMART Supply Chain,Grace Sanchez,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001088,3758,DataCo SMART Supply Chain,Scott Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001089,10072,DataCo SMART Supply Chain,Richard Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001090,8754,DataCo SMART Supply Chain,Paul Sanchez,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001091,4422,DataCo SMART Supply Chain,Mary Schwartz,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001092,12117,DataCo SMART Supply Chain,Helen Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001093,10617,DataCo SMART Supply Chain,Ruth Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001094,2578,DataCo SMART Supply Chain,Mary Blake,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001095,11115,DataCo SMART Supply Chain,Michelle Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001096,1997,DataCo SMART Supply Chain,Amy Callahan,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001097,2610,DataCo SMART Supply Chain,Virginia Johnson,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001098,4707,DataCo SMART Supply Chain,Victoria Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001099,6418,DataCo SMART Supply Chain,Olivia Owens,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001100,10273,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001101,2157,DataCo SMART Supply Chain,Danielle Holt,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001102,2830,DataCo SMART Supply Chain,Maria Baker,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001103,10687,DataCo SMART Supply Chain,George Weeks,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001104,9887,DataCo SMART Supply Chain,Margaret Valenzuela,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001105,9002,DataCo SMART Supply Chain,Mary Mullins,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001106,10563,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001107,12382,DataCo SMART Supply Chain,Jennifer Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001108,7143,DataCo SMART Supply Chain,Mary Burnett,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001109,1921,DataCo SMART Supply Chain,Larry Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001110,4109,DataCo SMART Supply Chain,Scott Shaffer,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001111,5198,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001112,10620,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001113,9581,DataCo SMART Supply Chain,Deborah Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001114,6081,DataCo SMART Supply Chain,Lauren Bennett,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001115,11235,DataCo SMART Supply Chain,Judy Church,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001116,8300,DataCo SMART Supply Chain,Mary Reynolds,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001117,6165,DataCo SMART Supply Chain,Mary Gardner,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001118,11984,DataCo SMART Supply Chain,Richard Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001119,6023,DataCo SMART Supply Chain,Shirley Webb,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001120,11407,DataCo SMART Supply Chain,Steven Powers,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001121,10928,DataCo SMART Supply Chain,Sharon Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001122,859,DataCo SMART Supply Chain,Dorothy Hawkins,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001123,11584,DataCo SMART Supply Chain,Jeffrey Wilcox,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001124,5403,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001125,4815,DataCo SMART Supply Chain,Jerry Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001126,5594,DataCo SMART Supply Chain,Mary Davidson,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001127,8043,DataCo SMART Supply Chain,Mary Herrera,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001128,3509,DataCo SMART Supply Chain,Mary Perry,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001129,11765,DataCo SMART Supply Chain,Steven Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001130,5671,DataCo SMART Supply Chain,Jacqueline Lam,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001131,1558,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001132,4432,DataCo SMART Supply Chain,Kenneth Gillespie,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001133,9162,DataCo SMART Supply Chain,Christina Carter,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001134,5938,DataCo SMART Supply Chain,Donna Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001135,4005,DataCo SMART Supply Chain,Virginia Dyer,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001136,9632,DataCo SMART Supply Chain,Mary Tate,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001137,10514,DataCo SMART Supply Chain,Mary Page,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001138,2298,DataCo SMART Supply Chain,Elizabeth Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001139,12132,DataCo SMART Supply Chain,Mary Larson,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001140,9009,DataCo SMART Supply Chain,Mary Sanchez,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001141,10160,DataCo SMART Supply Chain,Denise Potter,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C001142,11659,DataCo SMART Supply Chain,Steven Gonzalez,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
