source_ticket_id,ticket_id,customer_id,source_customer_id,customer_full_name,support_customer_name,support_customer_email,mapping_method,mapping_confidence,mapping_note
5065,T5065,C001648,175,Ronald Guzman,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5066,T5066,C001648,175,Ronald Guzman,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5071,T5071,C001648,175,Ronald Guzman,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5072,T5072,C000176,4627,Eric Lang,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5079,T5079,C000176,4627,Eric Lang,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6928,T6928,C000176,4627,Eric Lang,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6932,T6932,C001402,6088,Mary Brooks,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6934,T6934,C001402,6088,Mary Brooks,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5082,T5082,C001402,6088,Mary Brooks,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6041,T6041,C001402,6088,Mary Brooks,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6045,T6045,C001402,6088,Mary Brooks,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6047,T6047,C001402,6088,Mary Brooks,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5085,T5085,C001226,12101,Samantha Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5090,T5090,C001226,12101,Samantha Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6911,T6911,C001226,12101,Samantha Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6917,T6917,C001618,285,Shirley Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5113,T5113,C001618,285,Shirley Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5887,T5887,C001618,285,Shirley Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5889,T5889,C001618,285,Shirley Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5893,T5893,C001065,5548,Michael Crawford,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6073,T6073,C001065,5548,Michael Crawford,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6074,T6074,C001065,5548,Michael Crawford,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6078,T6078,C001065,5548,Michael Crawford,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6079,T6079,C000327,7190,Mary Mckinney,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6081,T6081,C000327,7190,Mary Mckinney,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6084,T6084,C000327,7190,Mary Mckinney,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6085,T6085,C000327,7190,Mary Mckinney,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6059,T6059,C000327,7190,Mary Mckinney,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5133,T5133,C001632,9575,John Richards,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5874,T5874,C001632,9575,John Richards,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5876,T5876,C001632,9575,John Richards,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5878,T5878,C000036,4781,Janet Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5880,T5880,C000036,4781,Janet Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6096,T6096,C000036,4781,Janet Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6097,T6097,C000036,4781,Janet Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6100,T6100,C000036,4781,Janet Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5118,T5118,C000280,4588,Melissa Rosario,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5121,T5121,C000280,4588,Melissa Rosario,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5126,T5126,C000280,4588,Melissa Rosario,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6889,T6889,C000280,4588,Melissa Rosario,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6893,T6893,C000059,9962,Diana Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6896,T6896,C000059,9962,Diana Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6897,T6897,C000059,9962,Diana Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6898,T6898,C001157,436,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6871,T6871,C001157,436,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5146,T5146,C001157,436,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5854,T5854,C001157,436,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5858,T5858,C000323,4980,Mary Wilson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5860,T5860,C000323,4980,Mary Wilson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5862,T5862,C000323,4980,Mary Wilson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5864,T5864,C000323,4980,Mary Wilson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6106,T6106,C000323,4980,Mary Wilson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6117,T6117,C001451,6287,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6903,T6903,C001451,6287,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6874,T6874,C001451,6287,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6878,T6878,C001451,6287,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6879,T6879,C001119,6023,Shirley Webb,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6886,T6886,C001119,6023,Shirley Webb,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5129,T5129,C001119,6023,Shirley Webb,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5131,T5131,C001500,10062,Judith Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6842,T6842,C001500,10062,Judith Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6849,T6849,C001500,10062,Judith Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6851,T6851,C001500,10062,Judith Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6852,T6852,C001774,2174,Rachel Fuentes,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6130,T6130,C001774,2174,Rachel Fuentes,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6131,T6131,C001774,2174,Rachel Fuentes,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6132,T6132,C001774,2174,Rachel Fuentes,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6133,T6133,C001744,9932,Wayne Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6136,T6136,C001744,9932,Wayne Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5849,T5849,C001744,9932,Wayne Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5853,T5853,C001739,7607,Scott Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6861,T6861,C001739,7607,Scott Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6862,T6862,C001739,7607,Scott Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6863,T6863,C001707,10883,Catherine Zamora,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6865,T6865,C001707,10883,Catherine Zamora,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6869,T6869,C001707,10883,Catherine Zamora,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5168,T5168,C001707,10883,Catherine Zamora,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5170,T5170,C001707,10883,Catherine Zamora,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5824,T5824,C001707,10883,Catherine Zamora,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5826,T5826,C001671,12069,Brittany Gardner,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5827,T5827,C001671,12069,Brittany Gardner,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6137,T6137,C001671,12069,Brittany Gardner,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6138,T6138,C000927,2680,Jennifer Ferguson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6149,T6149,C000927,2680,Jennifer Ferguson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5834,T5834,C000927,2680,Jennifer Ferguson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5839,T5839,C000927,2680,Jennifer Ferguson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5840,T5840,C000715,1940,Katherine Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5152,T5152,C000715,1940,Katherine Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5154,T5154,C000715,1940,Katherine Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5155,T5155,C000715,1940,Katherine Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5158,T5158,C000715,1940,Katherine Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6841,T6841,C000708,8719,John Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5811,T5811,C000708,8719,John Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5813,T5813,C000708,8719,John Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6156,T6156,C001867,4846,Mary Lambert,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6161,T6161,C001867,4846,Mary Lambert,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6163,T6163,C001867,4846,Mary Lambert,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6166,T6166,C001867,4846,Mary Lambert,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6167,T6167,C000665,10398,Mary Pierce,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5817,T5817,C000665,10398,Mary Pierce,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5820,T5820,C000665,10398,Mary Pierce,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5823,T5823,C000491,3423,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6855,T6855,C000491,3423,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6830,T6830,C000491,3423,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6834,T6834,C000491,3423,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6838,T6838,C000491,3423,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5164,T5164,C001310,8889,Evelyn Brown,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5167,T5167,C001310,8889,Evelyn Brown,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5803,T5803,C001310,8889,Evelyn Brown,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5805,T5805,C001310,8889,Evelyn Brown,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5808,T5808,C000296,7664,Brandon Walker,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5810,T5810,C000296,7664,Brandon Walker,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5173,T5173,C000296,7664,Brandon Walker,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5174,T5174,C000296,7664,Brandon Walker,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5176,T5176,C000296,7664,Brandon Walker,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6809,T6809,C000015,10351,Teresa Gray,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6815,T6815,C000015,10351,Teresa Gray,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6816,T6816,C000015,10351,Teresa Gray,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6819,T6819,C000015,10351,Teresa Gray,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6821,T6821,C000015,10351,Teresa Gray,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5177,T5177,C001981,1069,Mary Daniel,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5179,T5179,C001981,1069,Mary Daniel,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5181,T5181,C001981,1069,Mary Daniel,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5184,T5184,C001981,1069,Mary Daniel,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5193,T5193,C001966,7634,Pamela Ray,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5195,T5195,C001966,7634,Pamela Ray,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5200,T5200,C001966,7634,Pamela Ray,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5202,T5202,C000287,1824,Julia Tucker,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5203,T5203,C000287,1824,Julia Tucker,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6209,T6209,C000287,1824,Julia Tucker,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6210,T6210,C000287,1824,Julia Tucker,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6211,T6211,C001373,1936,Jane Jennings,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6214,T6214,C001373,1936,Jane Jennings,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6188,T6188,C001373,1936,Jane Jennings,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6190,T6190,C001412,7667,Henry Maldonado,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6197,T6197,C001412,7667,Henry Maldonado,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6169,T6169,C001412,7667,Henry Maldonado,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6171,T6171,C001412,7667,Henry Maldonado,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6182,T6182,C000263,6137,Eric Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6183,T6183,C000263,6137,Eric Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6789,T6789,C000263,6137,Eric Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5213,T5213,C000270,6474,Madison Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5221,T5221,C000270,6474,Madison Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5769,T5769,C000270,6474,Madison Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5772,T5772,C000270,6474,Madison Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5773,T5773,C000270,6474,Madison Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5775,T5775,C001404,3493,Joseph Simmons,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5778,T5778,C001404,3493,Joseph Simmons,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5782,T5782,C001404,3493,Joseph Simmons,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6201,T6201,C001404,3493,Joseph Simmons,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6202,T6202,C001748,1385,Catherine Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6208,T6208,C001748,1385,Catherine Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5187,T5187,C001748,1385,Catherine Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6803,T6803,C000278,4599,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6807,T6807,C000278,4599,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6808,T6808,C000278,4599,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5263,T5263,C000278,4599,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5264,T5264,C000278,4599,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5758,T5758,C001916,7564,Christopher Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5759,T5759,C001916,7564,Christopher Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5763,T5763,C001916,7564,Christopher Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5764,T5764,C001916,7564,Christopher Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5765,T5765,C001916,7564,Christopher Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5767,T5767,C000581,10071,Mary Lawrence,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6218,T6218,C000581,10071,Mary Lawrence,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6231,T6231,C000581,10071,Mary Lawrence,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6762,T6762,C000581,10071,Mary Lawrence,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6763,T6763,C001948,5637,Mary Wong,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5225,T5225,C001948,5637,Mary Wong,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5206,T5206,C001948,5637,Mary Wong,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6785,T6785,C000599,5047,Shirley Whitehead,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6788,T6788,C000599,5047,Shirley Whitehead,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5278,T5278,C000599,5047,Shirley Whitehead,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5734,T5734,C000599,5047,Shirley Whitehead,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6233,T6233,C000018,3708,Judy Miller,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6247,T6247,C000018,3708,Judy Miller,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5740,T5740,C000018,3708,Judy Miller,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5746,T5746,C000018,3708,Judy Miller,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5752,T5752,C000889,11089,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5755,T5755,C000889,11089,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5245,T5245,C000889,11089,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5246,T5246,C000889,11089,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5247,T5247,C000889,11089,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5248,T5248,C000893,5186,Jason Robinson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6745,T6745,C000893,5186,Jason Robinson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6754,T6754,C000893,5186,Jason Robinson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6757,T6757,C001030,1990,Kathryn Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6759,T6759,C001030,1990,Kathryn Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6720,T6720,C001030,1990,Kathryn Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5296,T5296,C001030,1990,Kathryn Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5297,T5297,C001030,1990,Kathryn Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6257,T6257,C000164,1025,Megan Todd,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6258,T6258,C000164,1025,Megan Todd,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5723,T5723,C000164,1025,Megan Todd,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5727,T5727,C001847,3046,Mary Newman,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5266,T5266,C001847,3046,Mary Newman,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5269,T5269,C001847,3046,Mary Newman,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6733,T6733,C001547,7333,Julia Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6734,T6734,C001547,7333,Julia Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6735,T6735,C001547,7333,Julia Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6736,T6736,C001547,7333,Julia Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6743,T6743,C000818,9690,Edward Mccoy,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5275,T5275,C000818,9690,Edward Mccoy,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5277,T5277,C000818,9690,Edward Mccoy,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6704,T6704,C001764,5999,Randy Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5305,T5305,C001764,5999,Randy Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5313,T5313,C001764,5999,Randy Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5690,T5690,C001764,5999,Randy Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5691,T5691,C001752,4456,Evelyn Spencer,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5694,T5694,C001752,4456,Evelyn Spencer,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5695,T5695,C001752,4456,Evelyn Spencer,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5700,T5700,C001752,4456,Evelyn Spencer,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6268,T6268,C001444,7234,Mary Bowers,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6271,T6271,C001444,7234,Mary Bowers,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6279,T6279,C001444,7234,Mary Bowers,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5286,T5286,C001627,3752,Mary Vega,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6713,T6713,C001627,3752,Mary Vega,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6717,T6717,C001627,3752,Mary Vega,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6718,T6718,C001627,3752,Mary Vega,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6719,T6719,C001627,3752,Mary Vega,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5687,T5687,C000363,3635,Catherine Flowers,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5688,T5688,C000363,3635,Catherine Flowers,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6281,T6281,C000363,3635,Catherine Flowers,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6287,T6287,C001144,2169,Betty Ayala,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6290,T6290,C001144,2169,Betty Ayala,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6291,T6291,C001144,2169,Betty Ayala,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6295,T6295,C001144,2169,Betty Ayala,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6296,T6296,C001144,2169,Betty Ayala,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5689,T5689,C001144,2169,Betty Ayala,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5300,T5300,C001833,1249,Donald Odom,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5302,T5302,C001833,1249,Donald Odom,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5303,T5303,C001833,1249,Donald Odom,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5304,T5304,C001833,1249,Donald Odom,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6699,T6699,C001833,1249,Donald Odom,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6701,T6701,C001390,9463,Mary Key,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6703,T6703,C001390,9463,Mary Key,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
